0,1,"{""name"": ""fox"", ""quantity"": 1, ""node"": 2, ""term"": 1}"
1,1,"{""name"": ""monopoly"", ""quantity"": 1, ""node"": 2, ""term"": 1}"
2,1,"{""name"": ""python"", ""quantity"": 1, ""node"": 2, ""term"": 1}"
3,1,"{""name"": ""bicycle"", ""quantity"": 1, ""node"": 2, ""term"": 1}"
4,1,"{""name"": ""hotwheels"", ""quantity"": 1, ""node"": 2, ""term"": 1}"
5,1,"{""name"": ""twister"", ""quantity"": 1, ""node"": 2, ""term"": 1}"
6,1,"{""name"": ""twister"", ""quantity"": 1, ""node"": 2, ""term"": 1}"
7,1,"{""name"": ""whale"", ""quantity"": 1, ""node"": 2, ""term"": 1}"
8,1,"{""name"": ""twister"", ""quantity"": 1, ""node"": 2, ""term"": 1}"
9,1,"{""name"": ""lego"", ""quantity"": 1, ""node"": 2, ""term"": 1}"
10,1,"{""name"": ""tux"", ""quantity"": 1, ""node"": 2, ""term"": 1}"
11,1,"{""name"": ""whale"", ""quantity"": 1, ""node"": 2, ""term"": 1}"
12,1,"{""name"": ""barbie"", ""quantity"": 1, ""node"": 2, ""term"": 1}"
13,1,"{""name"": ""chess"", ""quantity"": 1, ""node"": 2, ""term"": 1}"
14,1,"{""name"": ""lego"", ""quantity"": 1, ""node"": 2, ""term"": 1}"
15,1,"{""name"": ""frisbee"", ""quantity"": 1, ""node"": 2, ""term"": 1}"
16,1,"{""name"": ""whale"", ""quantity"": 1, ""node"": 2, ""term"": 1}"
17,1,"{""name"": ""python"", ""quantity"": 1, ""node"": 2, ""term"": 1}"
18,1,"{""name"": ""monopoly"", ""quantity"": 1, ""node"": 2, ""term"": 1}"
19,1,"{""name"": ""tux"", ""quantity"": 1, ""node"": 2, ""term"": 1}"
20,1,"{""name"": ""frisbee"", ""quantity"": 1, ""node"": 2, ""term"": 1}"
21,1,"{""name"": ""lego"", ""quantity"": 1, ""node"": 2, ""term"": 1}"
22,1,"{""name"": ""monopoly"", ""quantity"": 1, ""node"": 2, ""term"": 1}"
23,1,"{""name"": ""jumprope"", ""quantity"": 1, ""node"": 2, ""term"": 1}"
24,1,"{""name"": ""tux"", ""quantity"": 1, ""node"": 2, ""term"": 1}"
25,1,"{""name"": ""fox"", ""quantity"": 1, ""node"": 2, ""term"": 1}"
26,1,"{""name"": ""barbie"", ""quantity"": 1, ""node"": 2, ""term"": 1}"
27,1,"{""name"": ""barbie"", ""quantity"": 1, ""node"": 2, ""term"": 1}"
28,1,"{""name"": ""chess"", ""quantity"": 1, ""node"": 2, ""term"": 1}"
29,1,"{""name"": ""tux"", ""quantity"": 1, ""node"": 2, ""term"": 1}"
30,1,"{""name"": ""bicycle"", ""quantity"": 1, ""node"": 2, ""term"": 1}"
31,1,"{""name"": ""monopoly"", ""quantity"": 1, ""node"": 2, ""term"": 1}"
32,1,"{""name"": ""hotwheels"", ""quantity"": 1, ""node"": 2, ""term"": 1}"
33,1,"{""name"": ""fox"", ""quantity"": 1, ""node"": 2, ""term"": 1}"
34,1,"{""name"": ""chess"", ""quantity"": 1, ""node"": 2, ""term"": 1}"
35,1,"{""name"": ""chess"", ""quantity"": 1, ""node"": 2, ""term"": 1}"
36,1,"{""name"": ""hotwheels"", ""quantity"": 1, ""node"": 2, ""term"": 1}"
37,1,"{""name"": ""twister"", ""quantity"": 1, ""node"": 2, ""term"": 1}"
38,1,"{""name"": ""jumprope"", ""quantity"": 1, ""node"": 2, ""term"": 1}"
39,1,"{""name"": ""twister"", ""quantity"": 1, ""node"": 2, ""term"": 1}"
40,1,"{""name"": ""hotwheels"", ""quantity"": 1, ""node"": 2, ""term"": 1}"
41,1,"{""name"": ""tux"", ""quantity"": 1, ""node"": 2, ""term"": 1}"
42,1,"{""name"": ""twister"", ""quantity"": 1, ""node"": 2, ""term"": 1}"
43,1,"{""name"": ""bicycle"", ""quantity"": 1, ""node"": 2, ""term"": 1}"
44,1,"{""name"": ""bicycle"", ""quantity"": 1, ""node"": 2, ""term"": 1}"
45,1,"{""name"": ""lego"", ""quantity"": 1, ""node"": 2, ""term"": 1}"
46,1,"{""name"": ""hotwheels"", ""quantity"": 1, ""node"": 2, ""term"": 1}"
47,1,"{""name"": ""twister"", ""quantity"": 1, ""node"": 2, ""term"": 1}"
48,1,"{""name"": ""bicycle"", ""quantity"": 1, ""node"": 2, ""term"": 1}"
49,1,"{""name"": ""hotwheels"", ""quantity"": 1, ""node"": 2, ""term"": 1}"
50,1,"{""name"": ""lego"", ""quantity"": 1, ""node"": 2, ""term"": 1}"
51,1,"{""name"": ""barbie"", ""quantity"": 1, ""node"": 2, ""term"": 1}"
52,1,"{""name"": ""chess"", ""quantity"": 1, ""node"": 2, ""term"": 1}"
53,1,"{""name"": ""lego"", ""quantity"": 1, ""node"": 2, ""term"": 1}"
54,1,"{""name"": ""lego"", ""quantity"": 1, ""node"": 2, ""term"": 1}"
55,1,"{""name"": ""bicycle"", ""quantity"": 1, ""node"": 2, ""term"": 1}"
56,1,"{""name"": ""chess"", ""quantity"": 1, ""node"": 2, ""term"": 1}"
57,1,"{""name"": ""chess"", ""quantity"": 1, ""node"": 2, ""term"": 1}"
58,1,"{""name"": ""twister"", ""quantity"": 1, ""node"": 2, ""term"": 1}"
59,1,"{""name"": ""chess"", ""quantity"": 1, ""node"": 2, ""term"": 1}"
60,1,"{""name"": ""chess"", ""quantity"": 1, ""node"": 2, ""term"": 1}"
61,1,"{""name"": ""hotwheels"", ""quantity"": 1, ""node"": 2, ""term"": 1}"
62,1,"{""name"": ""monopoly"", ""quantity"": 1, ""node"": 2, ""term"": 1}"
63,1,"{""name"": ""tux"", ""quantity"": 1, ""node"": 2, ""term"": 1}"
64,1,"{""name"": ""barbie"", ""quantity"": 1, ""node"": 2, ""term"": 1}"
65,1,"{""name"": ""monopoly"", ""quantity"": 1, ""node"": 2, ""term"": 1}"
66,1,"{""name"": ""hotwheels"", ""quantity"": 1, ""node"": 2, ""term"": 1}"
67,1,"{""name"": ""fox"", ""quantity"": 1, ""node"": 2, ""term"": 1}"
68,1,"{""name"": ""monopoly"", ""quantity"": 1, ""node"": 2, ""term"": 1}"
69,1,"{""name"": ""barbie"", ""quantity"": 1, ""node"": 2, ""term"": 1}"
70,1,"{""name"": ""barbie"", ""quantity"": 1, ""node"": 2, ""term"": 1}"
71,1,"{""name"": ""lego"", ""quantity"": 1, ""node"": 2, ""term"": 1}"
72,1,"{""name"": ""lego"", ""quantity"": 1, ""node"": 2, ""term"": 1}"
73,1,"{""name"": ""lego"", ""quantity"": 1, ""node"": 2, ""term"": 1}"
74,1,"{""name"": ""tux"", ""quantity"": 1, ""node"": 2, ""term"": 1}"
75,1,"{""name"": ""jumprope"", ""quantity"": 1, ""node"": 2, ""term"": 1}"
76,1,"{""name"": ""chess"", ""quantity"": 1, ""node"": 2, ""term"": 1}"
77,1,"{""name"": ""chess"", ""quantity"": 1, ""node"": 2, ""term"": 1}"
78,1,"{""name"": ""chess"", ""quantity"": 1, ""node"": 2, ""term"": 1}"
79,1,"{""name"": ""twister"", ""quantity"": 1, ""node"": 2, ""term"": 1}"
80,1,"{""name"": ""hotwheels"", ""quantity"": 1, ""node"": 2, ""term"": 1}"
81,1,"{""name"": ""lego"", ""quantity"": 1, ""node"": 2, ""term"": 1}"
82,1,"{""name"": ""twister"", ""quantity"": 1, ""node"": 2, ""term"": 1}"
83,1,"{""name"": ""chess"", ""quantity"": 1, ""node"": 2, ""term"": 1}"
84,1,"{""name"": ""barbie"", ""quantity"": 1, ""node"": 2, ""term"": 1}"
85,1,"{""name"": ""hotwheels"", ""quantity"": 1, ""node"": 2, ""term"": 1}"
86,1,"{""name"": ""chess"", ""quantity"": 1, ""node"": 2, ""term"": 1}"
87,1,"{""name"": ""monopoly"", ""quantity"": 1, ""node"": 2, ""term"": 1}"
88,1,"{""name"": ""barbie"", ""quantity"": 1, ""node"": 2, ""term"": 1}"
89,1,"{""name"": ""fox"", ""quantity"": 1, ""node"": 2, ""term"": 1}"
90,1,"{""name"": ""monopoly"", ""quantity"": 1, ""node"": 2, ""term"": 1}"
91,1,"{""name"": ""monopoly"", ""quantity"": 1, ""node"": 2, ""term"": 1}"
92,1,"{""name"": ""lego"", ""quantity"": 1, ""node"": 2, ""term"": 1}"
93,1,"{""name"": ""bicycle"", ""quantity"": 1, ""node"": 2, ""term"": 1}"
94,1,"{""name"": ""monopoly"", ""quantity"": 1, ""node"": 2, ""term"": 1}"
95,1,"{""name"": ""twister"", ""quantity"": 1, ""node"": 2, ""term"": 1}"
96,1,"{""name"": ""lego"", ""quantity"": 1, ""node"": 2, ""term"": 1}"
97,1,"{""name"": ""monopoly"", ""quantity"": 1, ""node"": 2, ""term"": 1}"
98,1,"{""name"": ""twister"", ""quantity"": 1, ""node"": 2, ""term"": 1}"
99,1,"{""name"": ""monopoly"", ""quantity"": 1, ""node"": 2, ""term"": 1}"
100,1,"{""name"": ""jumprope"", ""quantity"": 1, ""node"": 2, ""term"": 1}"
101,1,"{""name"": ""twister"", ""quantity"": 1, ""node"": 2, ""term"": 1}"
102,1,"{""name"": ""tux"", ""quantity"": 1, ""node"": 2, ""term"": 1}"
103,1,"{""name"": ""chess"", ""quantity"": 1, ""node"": 2, ""term"": 1}"
104,1,"{""name"": ""monopoly"", ""quantity"": 1, ""node"": 2, ""term"": 1}"
105,1,"{""name"": ""monopoly"", ""quantity"": 1, ""node"": 2, ""term"": 1}"
106,1,"{""name"": ""bicycle"", ""quantity"": 1, ""node"": 2, ""term"": 1}"
107,1,"{""name"": ""fox"", ""quantity"": 1, ""node"": 2, ""term"": 1}"
108,1,"{""name"": ""jumprope"", ""quantity"": 1, ""node"": 2, ""term"": 1}"
109,1,"{""name"": ""monopoly"", ""quantity"": 1, ""node"": 2, ""term"": 1}"
110,1,"{""name"": ""lego"", ""quantity"": 1, ""node"": 2, ""term"": 1}"
111,1,"{""name"": ""twister"", ""quantity"": 1, ""node"": 2, ""term"": 1}"
112,1,"{""name"": ""hotwheels"", ""quantity"": 1, ""node"": 2, ""term"": 1}"
113,1,"{""name"": ""lego"", ""quantity"": 1, ""node"": 2, ""term"": 1}"
114,1,"{""name"": ""monopoly"", ""quantity"": 1, ""node"": 2, ""term"": 1}"
115,1,"{""name"": ""hotwheels"", ""quantity"": 1, ""node"": 2, ""term"": 1}"
116,1,"{""name"": ""jumprope"", ""quantity"": 1, ""node"": 2, ""term"": 1}"
117,1,"{""name"": ""lego"", ""quantity"": 1, ""node"": 2, ""term"": 1}"
118,1,"{""name"": ""chess"", ""quantity"": 1, ""node"": 2, ""term"": 1}"
119,1,"{""name"": ""bicycle"", ""quantity"": 1, ""node"": 2, ""term"": 1}"
120,1,"{""name"": ""twister"", ""quantity"": 1, ""node"": 2, ""term"": 1}"
121,1,"{""name"": ""jumprope"", ""quantity"": 1, ""node"": 2, ""term"": 1}"
122,1,"{""name"": ""hotwheels"", ""quantity"": 1, ""node"": 2, ""term"": 1}"
123,1,"{""name"": ""lego"", ""quantity"": 1, ""node"": 2, ""term"": 1}"
124,1,"{""name"": ""jumprope"", ""quantity"": 1, ""node"": 2, ""term"": 1}"
125,1,"{""name"": ""lego"", ""quantity"": 1, ""node"": 2, ""term"": 1}"
126,1,"{""name"": ""tux"", ""quantity"": 1, ""node"": 2, ""term"": 1}"
127,1,"{""name"": ""monopoly"", ""quantity"": 1, ""node"": 2, ""term"": 1}"
128,1,"{""name"": ""twister"", ""quantity"": 1, ""node"": 2, ""term"": 1}"
129,1,"{""name"": ""lego"", ""quantity"": 1, ""node"": 2, ""term"": 1}"
130,1,"{""name"": ""chess"", ""quantity"": 1, ""node"": 2, ""term"": 1}"
131,1,"{""name"": ""lego"", ""quantity"": 1, ""node"": 2, ""term"": 1}"
132,1,"{""name"": ""fox"", ""quantity"": 1, ""node"": 2, ""term"": 1}"
133,1,"{""name"": ""fox"", ""quantity"": 1, ""node"": 2, ""term"": 1}"
134,1,"{""name"": ""twister"", ""quantity"": 1, ""node"": 2, ""term"": 1}"
135,1,"{""name"": ""jumprope"", ""quantity"": 1, ""node"": 2, ""term"": 1}"
136,1,"{""name"": ""jumprope"", ""quantity"": 1, ""node"": 2, ""term"": 1}"
137,1,"{""name"": ""hotwheels"", ""quantity"": 1, ""node"": 2, ""term"": 1}"
138,1,"{""name"": ""bicycle"", ""quantity"": 1, ""node"": 2, ""term"": 1}"
139,1,"{""name"": ""fox"", ""quantity"": 1, ""node"": 2, ""term"": 1}"
140,1,"{""name"": ""jumprope"", ""quantity"": 1, ""node"": 2, ""term"": 1}"
141,1,"{""name"": ""hotwheels"", ""quantity"": 1, ""node"": 2, ""term"": 1}"
142,1,"{""name"": ""chess"", ""quantity"": 1, ""node"": 2, ""term"": 1}"
143,1,"{""name"": ""twister"", ""quantity"": 1, ""node"": 2, ""term"": 1}"
144,1,"{""name"": ""tux"", ""quantity"": 1, ""node"": 2, ""term"": 1}"
145,1,"{""name"": ""chess"", ""quantity"": 1, ""node"": 2, ""term"": 1}"
146,1,"{""name"": ""monopoly"", ""quantity"": 1, ""node"": 2, ""term"": 1}"
147,1,"{""name"": ""monopoly"", ""quantity"": 1, ""node"": 2, ""term"": 1}"
148,1,"{""name"": ""monopoly"", ""quantity"": 1, ""node"": 2, ""term"": 1}"
149,1,"{""name"": ""monopoly"", ""quantity"": 1, ""node"": 2, ""term"": 1}"
150,1,"{""name"": ""hotwheels"", ""quantity"": 1, ""node"": 2, ""term"": 1}"
151,1,"{""name"": ""twister"", ""quantity"": 1, ""node"": 2, ""term"": 1}"
152,1,"{""name"": ""monopoly"", ""quantity"": 1, ""node"": 2, ""term"": 1}"
153,1,"{""name"": ""tux"", ""quantity"": 1, ""node"": 2, ""term"": 1}"
154,1,"{""name"": ""monopoly"", ""quantity"": 1, ""node"": 2, ""term"": 1}"
155,1,"{""name"": ""bicycle"", ""quantity"": 1, ""node"": 2, ""term"": 1}"
156,1,"{""name"": ""twister"", ""quantity"": 1, ""node"": 2, ""term"": 1}"
157,1,"{""name"": ""chess"", ""quantity"": 1, ""node"": 2, ""term"": 1}"
158,1,"{""name"": ""jumprope"", ""quantity"": 1, ""node"": 2, ""term"": 1}"
159,1,"{""name"": ""bicycle"", ""quantity"": 1, ""node"": 2, ""term"": 1}"
160,1,"{""name"": ""chess"", ""quantity"": 1, ""node"": 2, ""term"": 1}"
161,1,"{""name"": ""fox"", ""quantity"": 1, ""node"": 2, ""term"": 1}"
162,1,"{""name"": ""twister"", ""quantity"": 1, ""node"": 2, ""term"": 1}"
163,1,"{""name"": ""bicycle"", ""quantity"": 1, ""node"": 2, ""term"": 1}"
164,1,"{""name"": ""jumprope"", ""quantity"": 1, ""node"": 2, ""term"": 1}"
165,1,"{""name"": ""fox"", ""quantity"": 1, ""node"": 2, ""term"": 1}"
166,1,"{""name"": ""twister"", ""quantity"": 1, ""node"": 2, ""term"": 1}"
167,1,"{""name"": ""lego"", ""quantity"": 1, ""node"": 2, ""term"": 1}"
168,1,"{""name"": ""chess"", ""quantity"": 1, ""node"": 2, ""term"": 1}"
169,1,"{""name"": ""fox"", ""quantity"": 1, ""node"": 2, ""term"": 1}"
170,1,"{""name"": ""monopoly"", ""quantity"": 1, ""node"": 2, ""term"": 1}"
171,1,"{""name"": ""monopoly"", ""quantity"": 1, ""node"": 2, ""term"": 1}"
172,1,"{""name"": ""bicycle"", ""quantity"": 1, ""node"": 2, ""term"": 1}"
173,1,"{""name"": ""monopoly"", ""quantity"": 1, ""node"": 2, ""term"": 1}"
174,1,"{""name"": ""monopoly"", ""quantity"": 1, ""node"": 2, ""term"": 1}"
175,1,"{""name"": ""chess"", ""quantity"": 1, ""node"": 2, ""term"": 1}"
176,1,"{""name"": ""monopoly"", ""quantity"": 1, ""node"": 2, ""term"": 1}"
177,1,"{""name"": ""monopoly"", ""quantity"": 1, ""node"": 2, ""term"": 1}"
178,1,"{""name"": ""tux"", ""quantity"": 1, ""node"": 2, ""term"": 1}"
179,1,"{""name"": ""tux"", ""quantity"": 1, ""node"": 2, ""term"": 1}"
180,1,"{""name"": ""fox"", ""quantity"": 1, ""node"": 2, ""term"": 1}"
181,1,"{""name"": ""twister"", ""quantity"": 1, ""node"": 2, ""term"": 1}"
182,1,"{""name"": ""bicycle"", ""quantity"": 1, ""node"": 2, ""term"": 1}"
183,1,"{""name"": ""jumprope"", ""quantity"": 1, ""node"": 2, ""term"": 1}"
184,1,"{""name"": ""fox"", ""quantity"": 1, ""node"": 2, ""term"": 1}"
185,1,"{""name"": ""fox"", ""quantity"": 1, ""node"": 2, ""term"": 1}"
186,1,"{""name"": ""bicycle"", ""quantity"": 1, ""node"": 2, ""term"": 1}"
187,1,"{""name"": ""chess"", ""quantity"": 1, ""node"": 2, ""term"": 1}"
188,1,"{""name"": ""jumprope"", ""quantity"": 1, ""node"": 2, ""term"": 1}"
189,1,"{""name"": ""tux"", ""quantity"": 1, ""node"": 2, ""term"": 1}"
190,1,"{""name"": ""tux"", ""quantity"": 1, ""node"": 2, ""term"": 1}"
191,1,"{""name"": ""hotwheels"", ""quantity"": 1, ""node"": 2, ""term"": 1}"
192,1,"{""name"": ""chess"", ""quantity"": 1, ""node"": 2, ""term"": 1}"
193,1,"{""name"": ""bicycle"", ""quantity"": 1, ""node"": 2, ""term"": 1}"
194,1,"{""name"": ""jumprope"", ""quantity"": 1, ""node"": 2, ""term"": 1}"
195,1,"{""name"": ""jumprope"", ""quantity"": 1, ""node"": 2, ""term"": 1}"
196,1,"{""name"": ""tux"", ""quantity"": 1, ""node"": 2, ""term"": 1}"
197,1,"{""name"": ""bicycle"", ""quantity"": 1, ""node"": 2, ""term"": 1}"
198,1,"{""name"": ""monopoly"", ""quantity"": 1, ""node"": 2, ""term"": 1}"
199,1,"{""name"": ""bicycle"", ""quantity"": 1, ""node"": 2, ""term"": 1}"
200,1,"{""name"": ""monopoly"", ""quantity"": 1, ""node"": 2, ""term"": 1}"
201,1,"{""name"": ""jumprope"", ""quantity"": 1, ""node"": 2, ""term"": 1}"
202,1,"{""name"": ""chess"", ""quantity"": 1, ""node"": 2, ""term"": 1}"
203,1,"{""name"": ""bicycle"", ""quantity"": 1, ""node"": 2, ""term"": 1}"
204,1,"{""name"": ""jumprope"", ""quantity"": 1, ""node"": 2, ""term"": 1}"
205,1,"{""name"": ""fox"", ""quantity"": 1, ""node"": 2, ""term"": 1}"
206,1,"{""name"": ""fox"", ""quantity"": 1, ""node"": 2, ""term"": 1}"
207,1,"{""name"": ""chess"", ""quantity"": 1, ""node"": 2, ""term"": 1}"
208,1,"{""name"": ""hotwheels"", ""quantity"": 1, ""node"": 2, ""term"": 1}"
209,1,"{""name"": ""tux"", ""quantity"": 1, ""node"": 2, ""term"": 1}"
210,1,"{""name"": ""hotwheels"", ""quantity"": 1, ""node"": 2, ""term"": 1}"
211,1,"{""name"": ""fox"", ""quantity"": 1, ""node"": 2, ""term"": 1}"
212,1,"{""name"": ""monopoly"", ""quantity"": 1, ""node"": 2, ""term"": 1}"
213,1,"{""name"": ""tux"", ""quantity"": 1, ""node"": 2, ""term"": 1}"
214,1,"{""name"": ""chess"", ""quantity"": 1, ""node"": 2, ""term"": 1}"
215,1,"{""name"": ""lego"", ""quantity"": 1, ""node"": 2, ""term"": 1}"
216,1,"{""name"": ""jumprope"", ""quantity"": 1, ""node"": 2, ""term"": 1}"
217,1,"{""name"": ""jumprope"", ""quantity"": 1, ""node"": 2, ""term"": 1}"
218,1,"{""name"": ""twister"", ""quantity"": 1, ""node"": 2, ""term"": 1}"
219,1,"{""name"": ""hotwheels"", ""quantity"": 1, ""node"": 2, ""term"": 1}"
220,1,"{""name"": ""fox"", ""quantity"": 1, ""node"": 2, ""term"": 1}"
221,1,"{""name"": ""lego"", ""quantity"": 1, ""node"": 2, ""term"": 1}"
222,1,"{""name"": ""jumprope"", ""quantity"": 1, ""node"": 2, ""term"": 1}"
223,1,"{""name"": ""lego"", ""quantity"": 1, ""node"": 2, ""term"": 1}"
224,1,"{""name"": ""lego"", ""quantity"": 1, ""node"": 2, ""term"": 1}"
225,1,"{""name"": ""fox"", ""quantity"": 1, ""node"": 2, ""term"": 1}"
226,1,"{""name"": ""monopoly"", ""quantity"": 1, ""node"": 2, ""term"": 1}"
227,1,"{""name"": ""twister"", ""quantity"": 1, ""node"": 2, ""term"": 1}"
228,1,"{""name"": ""fox"", ""quantity"": 1, ""node"": 2, ""term"": 1}"
229,1,"{""name"": ""fox"", ""quantity"": 1, ""node"": 2, ""term"": 1}"
230,1,"{""name"": ""bicycle"", ""quantity"": 1, ""node"": 2, ""term"": 1}"
231,1,"{""name"": ""bicycle"", ""quantity"": 1, ""node"": 2, ""term"": 1}"
232,1,"{""name"": ""tux"", ""quantity"": 1, ""node"": 2, ""term"": 1}"
233,1,"{""name"": ""fox"", ""quantity"": 1, ""node"": 2, ""term"": 1}"
234,1,"{""name"": ""fox"", ""quantity"": 1, ""node"": 2, ""term"": 1}"
235,1,"{""name"": ""tux"", ""quantity"": 1, ""node"": 2, ""term"": 1}"
236,3,"{""name"": ""fox"", ""quantity"": 1, ""node"": 2, ""term"": 3}"
237,4,"{""name"": ""fox"", ""quantity"": 1, ""node"": 0, ""term"": 4}"
